4428448	2854225	6
3259710	3213413	6
3491946	2473701	7
4006284	2474048	6
4731771	176014	5
3378033	3019177	7
407832	723534	5
1557878	263100	5
3326916	4057529	6
3290680	4618353	5
3526861	1675091	7
2901188	4157126	8
3135348	1629995	7
916408	3051761	6
3949326	4548191	6
3009776	4102965	6
3670984	87940	5
1857258	104313	4
2575029	2178619	6
2559678	3149486	8
2231260	3768637	7
1151347	4412580	6
2372493	3264447	9
2425355	4816288	6
1512685	1989236	7
24499	51619	5
3648613	1091660	6
2272633	3173779	8
3038482	3036383	5
3336973	4042697	7
2208979	1673256	6
2780752	863230	6
1705377	1198487	6
3790771	4739112	6
220742	134794	4
2893551	467533	7
3453174	4617720	7
2617799	2755161	7
2527072	438458	6
3186453	2128513	5
4385394	4571880	4
83848	135374	4
3492769	1412621	8
3483401	3936544	8
1984483	370658	4
88185	1624033	6
3205194	1635463	7
3401002	3942505	9
1625518	519366	6
4045658	1594857	6
2468306	143704	6
3248493	4618874	7
3137300	2644662	5
3026343	3119503	8
2139699	225061	6
125768	2765236	5
2522174	1232684	7
2866409	462575	6
2933392	4935226	6
400050	61170	4
292913	1952792	7
46198	2332541	7
2423956	4938204	7
3472047	3749274	8
2661909	1011250	6
3604725	1918588	8
3598042	1986477	8
4049877	3774872	6
1706221	3336617	7
4906958	4754721	8
82094	451848	5
374694	4031447	6
2778433	4008433	7
4316536	1479003	6
3188280	1693369	7
1537191	3170249	8
2738527	668689	6
506449	3222960	5
694804	819042	5
3215833	1357959	8
4558326	3513917	7
3264533	3210931	8
3326200	474923	6
3696411	3307619	8
2790469	2497955	7
3317040	3166033	9
2927672	3937466	7
1515082	957309	5
1123706	533383	5
3007240	2099643	5
2464975	2009543	6
1286226	1280171	6
2440307	4406790	7
1993848	2592380	11
2454813	2246974	7
3293051	4514064	5
1272466	2728940	4
458650	2423987	7
1334534	3339284	8
4422250	3538398	9
